link,name,address,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,atulizadoEm,5,4
https://www.smartfit.com.br/academias/avenida-wenceslau-escobar,Avenida Wenceslau Escobar,"""Avenida Wenceslau Escobar, 1040 - Cristal""",55.0,43,55,52,63,59,47,38,37,46,48,50,60.0,54.0,39.0,25.0,5.0,1.0,2023-05-06T17:01:57.269-03:00,,
https://www.smartfit.com.br/academias/aventureiro,Aventureiro,"""Rua Tuiuti, 2295 - Aventureiro""",61.0,39,52,44,40,42,34,33,33,33,34,44,61.0,62.0,52.0,33.0,6.0,0.0,2023-05-06T17:16:10.669-03:00,,
https://www.smartfit.com.br/academias/bacacheri,Bacacheri,"""Avenida Monteiro Tourinho, 54 - Bacacheri""",70.0,50,68,66,70,71,58,47,46,54,56,62,77.0,69.0,58.0,45.0,7.0,0.0,2023-05-06T15:55:09.037-03:00,,
https://www.smartfit.com.br/academias/baixo-augusta,Baixo Augusta,"""Rua Augusta, 1053 - Consolação""",45.0,39,49,46,51,59,60,42,36,37,39,48,59.0,50.0,44.0,34.0,12.0,0.0,2023-05-06T17:15:29.752-03:00,,
https://www.smartfit.com.br/academias/balneario-camboriu,Balneário Camboriú,"""3ª Avenida (esquina com a R. 3.122) - Centro""",38.0,35,46,49,53,51,46,36,39,45,45,47,55.0,52.0,40.0,33.0,5.0,0.0,2023-05-06T15:10:20.462-03:00,,
https://www.smartfit.com.br/academias/bambina,Bambina,"""Rua Bambina, 146 - Botafogo""",87.0,65,79,80,83,89,81,57,56,63,67,65,77.0,64.0,58.0,39.0,12.0,0.0,2023-05-06T15:49:16.897-03:00,,
https://www.smartfit.com.br/academias/bangu-shopping,Bangu Shopping,"""Rua Fonseca, 240 - Bangu""",59.0,67,106,88,89,85,76,66,63,74,68,81,90.0,84.0,64.0,48.0,10.0,1.0,2023-05-06T14:05:30.093-03:00,,
https://www.smartfit.com.br/academias/barao-da-torre,Barão da Torre,"""R. Barão da Torre, 398  - Ipanema""",111.0,96,113,110,108,106,107,78,61,68,69,80,88.0,75.0,57.0,38.0,10.0,1.0,2023-05-06T15:05:47.550-03:00,,
https://www.smartfit.com.br/academias/barao-de-maua,Barão de Mauá,"""Avenida Barão de Mauá, 3748 - Jardim Maringá""",42.0,34,37,35,39,34,38,30,28,30,31,35,54.0,44.0,33.0,23.0,3.0,0.0,2023-05-06T17:07:25.091-03:00,,
https://www.smartfit.com.br/academias/barao-geraldo,Barão Geraldo,"""Avenida Santa Isabel, 1030 - Vila Santa Isabel""",41.0,49,52,58,67,63,61,50,39,50,52,51,59.0,60.0,49.0,42.0,24.0,1.0,2023-05-06T16:17:34.401-03:00,,
https://www.smartfit.com.br/academias/barata-ribeiro,Barata Ribeiro,"""Rua Barata Ribeiro, 502, Loja A - Copacabana""",35.0,30,38,34,40,40,38,31,25,29,30,29,34.0,29.0,26.0,21.0,7.0,0.0,2023-05-06T16:52:27.317-03:00,,
https://www.smartfit.com.br/academias/barbosa-de-freitas,Barbosa de Freitas,"""Av. Santos Dumont, 3060 (loja 12 a 20) - Aldeota""",55.0,39,33,31,33,38,50,24,23,30,34,53,61.0,40.0,24.0,13.0,3.0,1.0,2023-05-06T14:07:07.131-03:00,,
https://www.smartfit.com.br/academias/barra-funda,Barra Funda,"""Avenida Doutor Adolpho Pinto, 56 - Barra Funda""",60.0,43,41,40,44,50,47,30,26,36,43,53,70.0,40.0,39.0,31.0,6.0,0.0,2023-05-06T16:44:10.892-03:00,,
https://www.smartfit.com.br/academias/barra-garden,Barra Garden,"""Av. das Américas, 3255, Loja 217 e 218 - Barra da Tijuca""",60.0,53,57,48,56,54,52,33,31,38,38,48,65.0,47.0,32.0,20.0,4.0,1.0,2023-05-06T15:11:31.005-03:00,,
https://www.smartfit.com.br/academias/barra-mansa,Barra Mansa,"""Avenida Joaquim Leite, 640 - Centro""",57.0,57,57,51,63,60,49,39,43,45,41,56,66.0,52.0,37.0,9.0,1.0,,2023-05-06T17:00:38.523-03:00,,
https://www.smartfit.com.br/academias/barreiro,Barreiro,"""Avenida Afonso Vaz de Melo, 640 - Barreiro""",56.0,43,54,44,55,51,38,29,31,39,42,66,80.0,66.0,49.0,33.0,6.0,1.0,2023-05-06T15:30:34.255-03:00,,
https://www.smartfit.com.br/academias/barretos-1,Barretos,"""Via Conselheiro Antonio Prado, 1400 - Aeroporto""",36.0,32,31,34,38,38,27,24,25,33,38,47,51.0,49.0,37.0,23.0,5.0,0.0,2023-05-06T17:45:37.049-03:00,,
https://www.smartfit.com.br/academias/bartolomeu-mitre, Bartolomeu Mitre ,"""Av. Bartolomeu Mitre, 455 - Leblon""",92.0,81,95,99,104,101,97,68,60,63,63,71,77.0,69.0,53.0,39.0,11.0,0.0,2023-05-06T17:11:00.235-03:00,,
https://www.smartfit.com.br/academias/barueri-centro,Barueri Centro ,"""Avenida Vinte e Seis de Março, 701 - Centro""",97.0,78,77,70,76,83,90,70,64,65,68,92,99.0,94.0,73.0,61.0,12.0,1.0,2023-05-06T16:07:14.485-03:00,,
